1,በቤንዚን የሚሠራ ሞተር ነዳጅ ከነዳጅ ጋን (ስልባትዮ) ወደ ካርቡሬተር እንዲተላለፍ የሚያደርገዉ ምንድነው?,ሀ. አየር ማጣሪያ,ለ. ካርቡሬተር,ሐ. የነዳጅ ፖምኘ,መ. ስልባትዮ,,ሐ
212,በተሽከርካሪ ላይ የሚገኘው የውሃ ፓምኘ የሞቀውን ውሃ ከሞተር ውደ ራዲያተር ለመሳብ ያገለግላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
213,አሽከርካሪዎች ሁልጊዜ በጉዞ ላይ እያሉ በመካከል በዳሽቦርድ ላይ የሚገኙ ጠቋሚ መሣሪያዎችን መከታተል ይኖርባቸዋል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
214,ቬንትሌተር አየር ለማጣራትና የሞተሩን ድምፅ ለመቀነስ ያገለግላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
215,አሽከርካሪዎች የተሽከርካሪውን ማንዋል ማንበብና በማንዋሉ መሠረት ለተሽከርካሪው ተገቢውን እንክብካቤ ማድረግ አለባቸው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
216,በተሽከርካሪ ላይ የሚገኙ ክፍሎችን እንዴት መጠቀም እንዳለብን የሚጠቁም ማንዋል ይባላል፡፡,ሀ. የመለዋወጫ እቃ ማንዋል,ለ. የአጠቃቀም ማንዋል,ሐ. የአምራች ድርጅት ልኬት ማንዋል,መ. መልሱ አልተሰጠም,,ለ
217,ጥምዝ ሞላ ከተሽከርካሪ የትኛው ክፍል ጋር ይመደባል ?,ሀ. ኃይል አስተላላፊ ክፍል,ለ. ማለስለሻ ክፍል,ሐ. አረግራጊና ተሸካሚ ክፍል,መ. የኤሌክትሪክ ክፍል,,ሐ
218,ፕሮፔለር ሻፍት የተሽከርካሪ ኃይል አስተላላፊ አንዱ ክፍል ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
219,ካምቢዮ ለተሽከርካሪው ጉልበትና ፍጥነት ለመጨመር አያገለግልም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
220,ጀነሬተር የሚያመነጨውን ኤሌክትሪክ የሚቆጣጠርና የሚመጥን ክፍል ይባላል፡፡,ሀ. ሞተሪኖ,ለ. ሬጉሌተር,ሐ. ዲስትሪቢወተር,መ. ቦቢና,,ለ
221,ፍሪሲዮን የሞተሩን ኃይል ወደ ካምቢዮ እንዲተላለፍና እንዲቋረጥ ለማድረግ ያገለግላል ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
222,የሞተር ዘይት በተወሰነ ደረጃ ሞተሩን ለማቀዝቀዝ ያገለግላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
223,ከካምቢዮ ኃይልን ተቀብሎ ለዲፈረንሻል የሚያቀብል የተሽከርካሪ ክፍል ይባላል፡፡,ሀ. ዲፈረንሻል,ለ. ፍሪሲዮን,ሐ. ሺሚያስ,መ. ኘሮፔለር ሻፍት,,መ
224,ግሎው ኘላግ የቤንዚን ሞተር ክፍል ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
225,ከሚከተሉት በአንዱ እጅ ፍሬን አይሠራም,ሀ. ዘይት,ለ. ሜካኒካል,ሐ. ንፋስ,መ. መልሱ አልተሰጠም,,ሀ
226,አብዛኛው የተሽከርካሪ ክፍሎች የሚታሰሩበት ክፍል   ይባላል፡፡,ሀ. ቦዲ,ለ. ሞተር,ሐ. ሻንሲ,መ. ሁሉም መልስ ነው,,ሐ
227,የባትሪ ውሃ ቶሎ ቶሉ ማለቅ የምን ምልክት ነው?,ሀ. የባትሪ ከሚፈለገው በታች መሞላት,ለ. የባትሪ ከሚፈለገው በላይ መሞላት,ሐ. የባትሪ ማርጀት,መ. ሁሉም መልስ ናቸው,,ለ
228,ነዳጅ በሲሊንደር በኩል ወደ ሶቶኮፖ ከገባ የምን ችግር ነው?,ሀ. የሲሊንደር መበላት,ለ. የፋሻ መበላት,ሐ. የፒስተን መበላት,መ. “ ሀ “ እና “ለ “ መልስ ናቸው,,መ
229,የተሽከርካሪ ፊውዝ ቢቃጠ,ሀ. እውነት,ለ. ሀሰት,,,,
230,የማቀዝቀዣ ክፍሎችን ስንፈትሽ ማረጋገጥ ከሚገባን ውስጥ የማይካተተው የቱ ነው?,ሀ/ ቺንጋው አለመላላቱን ወይም አለመጥበቁን ማረጋገጥ,ለ/ ቬንትሌተሩ አለመሰንጠቁንና አለመገልበጡን ማረጋገጥ,ሐ/ በራዲያተሩ ውስጥ ንፁህ ውሃ በመጠኑ መኖሩን ማረጋገጥ,መ/ መልሱ አልተሰጠም,,ሀ
231,ተሽከርካሪ ላይ ቬንትሌተር ተገልብጦ ቢገጠም ምንም ችግር አያስከትልም,ሀ. እውነት,ለ. ሀሰት,,,,መ
232,ቴርሞስታትን ከተሽከርካሪ ማቀዝቀዣ ክፍል ውስጥ እንዲወጣ ማድረግ ተገቢ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ለ
233,ካርቱሽ ከሆነ ወረቀት የሚሰራና ብዙ ቀዳዳዎች ያሉት የአየር ማጣሪያ ይባላል,ሀ. እርጥብ ማጣሪያ,ለ. ደረቅ ማጣሪያ,ሐ. እርጥብና ደረቅ ማጣሪያ,መ. መልሱ አልተሰጠም,,ለ
234,እርጥብ የአየር ማጣሪያ ለማጣሪያነት የሚጠቀመው ምንድን ነው?,ሀ. ውሃ,ለ. ዘይት,ሐ/ ቅባት,መ/ ሁሉም መልሱ ይሆናሉ,,ለ
235,ሞተር በሚጠቀመው የነዳጅ አይነት በሶስት ይከፈላል,ሀ. እውነት,ለ. ሀሰት,,,,ለ
236,ሞተር በማቀዝቀዣ ዘዴው በስንት ይከፈላል?,ሀ. በ 1,ለ. በ 2,ሐ. በ 3,መ. በ 4,,ለ
237,በጭስ አማካኝነት ከሞተር የሚወገደው የሙቀት መጠን በፐርሰንት ስንት ነው?,ሀ. 10%,ለ. 5%,ሐ. 40%,መ. 35%,,ለ
238,ከሚከተሉት ውስጥ የነዳጅ አስተላላፊ ክፍል የሆነው የቱ ነው?,ሀ. ክራንክ ሻፍት,ለ. የነዳጅ ማጣሪያ,ሐ. ካርቡሬተር,መ. ለ እና ሐ መልስ ናቸው,,መ
239,ከሚከተሉት ውስጥ የእሳት አቀጣጣይ ክፍል ያልሆነው የቱ ነው?,ሀ. ካንዴላ,ለ. ቦቢና,ሐ. ካርቡሬተር,መ. ፑንቲና,,ሐ
240,ቬንትሌተር ከተሽከርካሪ ማቀዝቀዣ ክፍል አንዱ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
241,ፍላይዊል ከሞተሪኖ ጋር በመቀናጀት ለሞተር ማስነሻነት ያገለግላል,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
242,የቬንትሌተር አገልግሎት ቀዝቃዛ አየርን ከውስጥ ወደ ውጪ ማራገብ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ለ
243,በራዲያተር ክዳን ላይ የሚገኘው ፕሬዠር ቫልቭ አገልግሎት የሆነው የቱ ነው?,ሀ. ራዲያተሩ ውስጥ ያለው ውሃ ከተገቢው በላይ ሲሞቅ የተወሰነ ውሃ ወደ ኤክስፖንሽን ታንከር መላክ ነዉ,ለ. ሞተሩ ሲቀዘቅዝ ተጨማሪ ውሃ ከኤክስፖንሽን ታንከር በመሳብ ራዲያተሩን መሙላት ነዉ,ሐ. “ሀ” እና “ለ” መልስ ይሆናሉ,መ. መልሱ አልተሰጠም,,ሐ
244,የፊውዝ አገልግሎት በኤሌክትሪክ መስመሮች መካከል በመግባት በኤሌክትሪክ ሀይል መጨመር ምክንያት እቃዎች እንዳይቃጠሉ መጠበቅ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
245,ሲሊንደር ብሎክ የሚገኘው በሞተር የላይኛው ክፍል ላይ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ለ
246,የሠሌዳ መብራት አንድ አሽከርካሪ ጥፋት አጥፍቶ ቢሸሽ ተከታትሎ ለማስያዝ ያገለግላል,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
247,ተሽከርካሪ ላይ የሚገኝን እረጅም መብራት በከተማ ክልል መጠቀም ተገቢ ነው,ሀ. እውነት,ለ. ሀሰት,,,,ለ
248,የቀኝ ፍሬቻ አገልግሎት የሆነው የቱ ነው?,ሀ. ከግራ ወደ ቀኝ እረድፍ ለመቀየር ያገለግላል,ለ. ወደ ቀኝ ለመታጠፍ ያገለግላል,ሐ. ለመቆም ያገለግላል,መ. ሁሉም መልስ ይሆናሉ,,መ
249,የግራ ፍሬቻ አገልግሎት ከሆነው ውስጥ የማይካተተው የቱ ነው?,ሀ. ከቆመበት ለመነሳት,ሐ. ወደ ግራ ለመታጠፍ,ለ. ለመቆም,መ. ከቀኝ ወደ ግራ እረድፍ ለመቀየር,,ለ
250,የተሽከርካሪ የፊት መስታወት ላይ ጭጋግ በሚኖርበት ጊዜ AC ማሞቂያ በመክፈት ማስወገድ ይቻላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
251,የበረዶ ማቅለጫ ቀጫጭን የኤሌክትሪክ መስመሮች በተሽከርካሪ የፊት መስታወት ላይ ይገኛሉ፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
252,የተበላሸ ተሽከርካሪ በመንገድ ላይ ሲቆም የሚበራ የተሽከርካሪ መብራት ይባላል,ሀ. የቀኝ ፍሬቻ,ለ. የግራ ፍሬቻ,ሐ. ሀዛርድ,መ. የኋላ መብራት,,ሐ
253,የጀነሬተር ዋነኛ አገልግሎት ከባትሪ የተቀበለውን አነስተኛ የኤሌክትሪክ ሀይል ወደ ከፍተኛ የኤሌክትሪክ ኃይል መቀየር ነው፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
254,ካርቡሬተር የትኛው የሞተር ክፍል ላይ ይገጠማል?,ሀ. ሲሊንደር ብሎክ,ለ. ሶቶኮፓ,ሐ. ቴስታታ,መ. ክራንክሻፍት,,ሐ
255,ተሽከርካሪ ኩርባ መንገድ ሲዞር ሁለቱ ነጂ ጐማዎች እኩል ዙር ይኖራቸዋል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
256,ትራስሚሲዮን የሞተርን ዙር በ9ዐዐ ቀይሮ ለጐማ ያቀብላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
257,ኮቦቢና የሚመጣውን የኤሌክትሪክ ጉልበት እየተሽከረከረ ለየሲሊንደሩ የሚያከፋፍል የኤሌክትሪክ ክፍል የሆነው የቱ ነው?,ሀ. ዲስትሪቢውተር,ለ. ሮተር,ሐ. ፑንቲና,መ. ኮንዴንሰር,,ለ
258,ፑንቲና እንዳይቃጠል የሚጠብቅ የኤሌክትሪክ ክፍል ኮንዴንሰር ተብሎ ይጠራል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
259,ሞተር ከማስነሳት በፊት በባትሪው ውስጥ ያለውን የውሃ መጠን ማየት ይገባል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
260,የሞተር ዘይት በሞተሩ ውስጥ የሚፈጠረውን ዝገት ይከላከላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
261,አልፎ አልፎ ሞተሩ እየሰራ ኮፈኑን በመክፈት ሞተሩ አካባቢ የሚሠማ አግባብ ያልሆነ ድምፅ መኖሩን ማዳመጥ ይገባል፡፡,ሀ/ እውነት,ለ/ ሐሰት,,,,ሀ
262,ከሞተር የሚገኘውን የሜካኒካል ኃይል ወደ ኤሌክትሪክ ኃይል የሚቀይር ክፍል ይባላል፡፡,ሀ. ሞተሪኖ,ለ. ጀነሬተር,ሐ. ሬጉሌተር,መ. መልሱ አልተሰጠም,,ለ
263,ከባትሪ የተቀበለውን የኤሌክትሪክ ኃይል ወደ ሜካኒካል ዙር የሚቀይር የኤሌክትሪክ ክፍል ይባላል፡፡,ሀ. ሞተሪኖ,ለ. ጀነሬተር,ሐ. ሬጉሌተር,መ. ዲናሞ,,ሀ
264,በተሽከርካሪ ላይ ስንት ዓይነት የሞተር ሻልቭ ይገኛል፡፡,ሀ. 1,ለ. 2,ሐ.3,መ. 4,,ለ
265,የቤንዚንና የአየር ድብልቅ ወደ ሲሊንደሩ በኩል ይገባል፡፡,ሀ. አስገቢ ቫልቭ,ለ. አስወጪ ቫልቭ,ሐ. ቦቢና,መ. ኮሎ,,ሀ
266,ከሲሊንደሩ ውስጥ የተቃጠለ ጭስ በኩል ይገባል፡፡,ሀ. አስገቢ ቫልቭ,ለ. አስወጪ ቫልቭ,ሐ. ቫልቭ ጋይድ,መ. ቫልቭ ሲል,,ለ
267, የከምቢዮ ዘይትን ለሞተር መጠቀም ይቻላል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
268,የተሸነሸነ ፊንስ ያላቸው ሞተሮች የሚቀዘቅዙት በ       ነው፡፡,ሀ. በውሃ,ለ. በአየር,ሐ. በዘይት,መ. መልሱ አልተሰጠም,,ለ
269,የራዲያተር ክዳን ውሃው ወደ ውጪ እንዳይፈስ ከመከላከል ባሻገር ምንም ጠቀሜታ የለውም ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
270,የባትሪ መሙያ ክፍሎች የሚባሉት፡-,ሀ. ጀነሬተር,ለ. ዲናሞ,ሐ. ሬጉሌተር,መ. ሁሉም መልስ ናቸው,,መ
271,በተሽከርካሪ ላይ ክዳን የሌለውና የባትሪ ውሃ የማይሞላ የባትሪ ዓይነት ይገኛል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
272,የእሳት አቀጣጣይ ክፍል ያልሆነው የቱ ነው?,ሀ. ፑንቲና,ለ. ቦቢና,ሐ. ኮንዴንሰር,መ. መልሱ አልተሰጠም,,መ
273,ፍሬና ሞተር አልፎ አልፎ የተሽከርካሪውን ሞተር ለማጥፋት ሊያገለግል ይችላል፡፡,ሀ/ እውነት ,ለ/ ሀሰት,,,,ሀ
274,በሞተር ውስጥ የሚጨመረው የሞተር ዘይት ዓይነትና መጠን እንደተሽከርካው ሞዴል የተለያየ ነው፡፡,ሀ/ እውነት ,ለ/ ሀሰት,,,,ሀ
275,ከሚከተሉት አንዱ የማቀዝቀዣ ክፍል አይደለም፡፡,ሀ. ቴርሞስታት,ለ. ራዲያተር,ሐ. የውሃ ፓምፕ,መ. መልሱ አልተሰጠም,,መ
276,ፊውዝ ሲቃጠል መፈተሽና በተመሳሳይ መጠን ፊውዝ መቀየር አለበት፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
277,የሺሚያስ ተግባር ከፕሮፔለር ሻፍት የመጣውን ዙር በ900 ቀይሮ ለጐማው ማቀበል ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
278,ሞተርን አልነሳ ቢል ወዲያው ወዲያው ለማስነሳት መሞከር ለባትሪና ለሞተሪኖ መበላሸት ምክንያት ይሆናል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
279,የቺንጋ መላላት ከባትሪው መሙያ ክፍሎች ጋር ምንም ግንኙነት የለውም፡፡,ሀ/ እውነት,ለ/ ሐሰት,,,,ለ
280,ሞተር እንደተነሳ የማስነሻ ቁልፉን ቶሎ መልቀቅ ተገቢ ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
281,የጀነሬተር መብራት ሞተሩ እየሠራ መብራት አለበት፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
282,ሞተርን በማንኛውም ቁልፍ ለማስነሳት መሞከር ተገቢ አይደለም፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
283,ለቱርቦ ቻርጀር መበላሸት ምክንያት ከሚሆኑት ውስጥ በዋነኛነት ሲሰራ የቆየን ተሽከርካሪ ነዳጅ ሰጠት ሰጠት አድርጎ ቶሎ ማጥፋት ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
284,የነዳጅ መጠንን ለማወቅ በእንጨት መለካት ፍጹም አግባብነት የለውም፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
285,የፑንቲና ተግባር ወደ ባትሪ የሚሄደውን የኤሌክትሪክ ኃይል መቆጣጠር ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
286,ካንዴላ ላይ ዘይት ከታየ ችግሩ የፋሻ መበላት ሊሆን ይችላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
287,ከሚከተሉት ውስጥ የሪዶታ ተግባር የሆነው የቱ ነው?,ሀ. ተጨማሪ ኃይል ወይም ጉልበት ለጐማው ያስተላልፋል,ለ. ተጨማሪ ፍጥነት ለጐማው ያስተላልፋል,ሐ. ምንም ጠቀሜታ የለውም,መ. መልሱ አልተሰጠም,,ሀ
288,ተሽከርካሪን ከቆመበት ለማስነሳትና ዳገትና ቁልቁለት ስንወርድ የምንጠቀመው ማርሽ የቱ ነው?,ሀ. 3ኛ,ለ. 2ኛ,ሐ. ከባድ ማርሽ,መ. ቀላል ማርሽ,,ሐ
289,እግርን ፍሪስዮን ፔዳል ላይ አስደግፎ ማሽከርከር አይመከርም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
290,ለተሸካሚ ክፍሎች መበላሸት ዋነኛ መንስኤ የሆነው የቱ ነው?,ሀ. በወጣ ገባ መንገድ ላይ በፍጥነት ማሽከርከር,ለ. ፍሬን በተደጋጋሚ መያዝ,ሐ. እግር ፍሬን ፔዳል ላይ አስደግፎ ማሽከርከር,መ. ሁሉም መልስ ይሆናሉ,,ሀ
291,ያለቀ ጐማ ገጥመን ስናሽከረክር ከመሬቱ ጋር የሚኖረው ሰበቃ ስለሚቀንስ የተሽከርካሪው ፍጥነት ይቀንሳል፡፡,ሀ.እውነት,ለ. ሀሰት,,,,ሀ
292,የሞተሩ ድምፅ ሲቆራረጥና የተሽከርካሪው ጉልበት ሲቀንስ መከናወን ያለበት ተግባር የቱ ነው?,ሀ. ካንዴላውን ፈትቶና አጽድቶ መግጠም,ለ. የአየር ማጣሪያውን አጽድቶ መግጠም,ሐ. የነዳጅ ፊልትሮውን አጽድቶ መግጠም,መ. ሁሉም እውነት ነው,,መ
293,ሪዶታ በትንንሽ የቤት አውቶሞቢሎች ላይ በብዛት ይገኛል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
294,በመንገዱ ወጣ ገባነት የተነሳ ፕሮፔለር ሻፍት ላይ የሚፈጠርን የቁመት ማጠርና መርዘም የሚያካክስ ክፍል ይባላል፡፡,ሀ. ዩኒቨርሳል ጆይንት,ለ. ስሊፕ ጆይንት,ሐ. የጐማ ድጋፍ,መ. መልሱ የለም,,ለ
295,የአየር ከረጢት እንደ እስፕሪንግ ሆኖ በተሽከርካሪ ላይ ያገለግላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
296,የሾክ አብዞርቨር /አሞርዛተር/ በትክክል አለመስራት ለእስፕሪንጐች መበላሸት ወይንም መሰበር ምክንያት ሊሆን ይችላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
297,በተሽከርካሪ ላይ የሚገኝ መሪ በንፋስ አማካኝነት ሊሠራ ይችላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
298,ከጠፍጣፋ ብረት የተሠራ የተሽከርካሪ ተሸካሚ ክፍል________ ይባላል፡፡,ሀ. ጥምዝ ሞላ,ለ. ባሌስትራ,ሐ. የአየር ከረጢት,መ. አሞርዛተር,,ለ
299,የእስፕሪንጐችን አስፈንጥሮ የመመለስ ባህሪ አለዝቦ የተሽከርካሪውን እንቅስቃሴ የሚቆጣጠር ክፍል ______ ይባላል፡፡,ሀ. ጥምዝ ሞላ,ለ. ባሌስትራ,ሐ. የአየር ከረጢት,መ. አሞርዛተር,,መ
300,በናፍጣ ሞተር ነዳጅ መስመር ውስጥ አየር ቢገባ በቀላሉ ሞተሩ እንዲነሳ ያግዘዋል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
301,በነዳጅ መስመር ውስጥ ለአየር መግባት ምክንያት ከሚሆኑት ውስጥ የሚመደበው የቱ ነው?,ሀ. በአነስተኛ የነዳጅ መጠን ሞተሩን ማሠራት,ለ. ያለ አየር ማጣሪያ ሞተሩ እንዲነሳ ማድረግ,ሐ. ከመጠን በላይ ነዳጅ መስጠት,መ. ሁሉም መልስ ይሆናሉ,,ሀ
302,በአየር ማጣሪያ ውስጥ ዘይት የሚጠቀም ማጣሪያ ይባላል፡፡,ሀ. ደረቅ,ለ. እርጥብ,ሐ. ባለወንፊት,መ. መልሱ አልተሰጠም,,ለ
303,ዲፈረንሻል ጐማንና ሞተርን ቀጥታ ያገናኛል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
304,ፍላይዊል የማቀዝቀዣ ዋና ክፍል ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
305,ሞተር በአንዳንድ ተሽከርካሪዎች ላይ ከኃላ ይገኛል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
306,ሞተር በተሽከርካሪ ላይ ከፊት መገኘቱ አንዳንድ ጊዜ ለግጭት መከላከያነት ያገለግላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
307,በኤሌክትሪክ ኃይል የሚሠራ ቬንትሌተር እንደ ሞተሩ ሙቀት እየቆመ አስፈላጊ ሲሆን እየተሽከረከረ ይሰራል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
308,ቦቢና የሚያመነጨው የኤሌክትሪክ ሀይል መጠን ከቀነሰ የሞተሩም ጉልበት ይቀንሳል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
309,ከሞተሩ የሚወጣው ጭስ ነጭ መሆን በሲሊንደሩ ውስጥ የነዳጁ መጠን መብዛቱን ያመለክታል ፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
310,ሞተር በሚጠቀመው የነዳጅ ዓይነት የአየርና የውሃ ተብሎ ለሁለት ይከፈላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
311,ሞተር በማቀዝቀዣ ዘዴው________ ተብሎ ይከፈላል፡፡,ሀ. የቤንዚንና በውሃ,ለ. የአየርና በናፍጣ,ሐ. የኬሮሲንና በውሃ,መ. መልሱ አልተሰጠም,,መ
312,የሞተር ዘይት በማቀጣጠያ ክፍል ውስጥ ከገባ በጭስ ማውጫው ምን ዓይነት ጭስ ይወጣል?,ሀ.ነጭ,ለ. ጥቁር,ሐ. ሰማያዊ,መ. አረንጓዴ,,ለ
313,ካርቡሬተር የኃይል አስተላላፊ ክፍል ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
314,የነዳጅ ፖምፕ ወደ ሲሊንደር የሚገባውን የቤንዚንና የአየር ድብልቅ እየመጠነ ያስገባል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
315,የራዲያተር ክዳን በየትኛው ክፍል ውስጥ ይካተታል ?,ሀ. በማቀዝቀዣ ክፍል,ለ. በማለስለሻ ክፍል,ሐ. በአቀጣጣይ ክፍል,መ. በሀይል አስተላላፊ ክፍል,,ሀ
316,ቬንትሌተር ለማቀጣጠያ የሚያገለግል የኤሌክትሪክ ኃይል ለካንዴላ የሚያቀብል ክፍል ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
317,የቬንትሌተር አገልግሎት የሆነው የቱ ነው ?,ሀ. አየርና ነዳጅ መጥኖወደ ሲሊንደር መላክ,ለ. የማለስለሻ ዘይት ወደ ሲሊንደር መላክ,ሐ. የማለስለሻ ዘይት ወደ ሞተሩ ክፍሎች ማድረስ,መ. መልሱ አልተሰጠም,,መ
318,ካንዴላ ያላቸው ሞተሮች ምን ዓይነት ሞተሮች ናቸው?,ሀ. የቤንዚን,ለ. የናፍጣ,ሐ. የቤንዚንና የናፍጣ,መ. ሁሉም,,ሀ
319,በከባድ ተሸከርካሪ ላይ ሞተር ካልተነሳ ወይንም በቂ አየር በሲስተም ውስጥ ከሌለው የፍሬሲዮን ፔዳል ይጠነክራል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
320,ሬጉሌተር የዳሽ ቦርድ ክፍል ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
